author_name,pmid,author_id
NatiA.-E.,2-s2.0-84953392712,7972
AvrămoiuI.,2-s2.0-84953392712,7973
GrosuF.,2-s2.0-84953392712,7974
MălăescuG.D.,2-s2.0-84953392712,7975
PanY.,2-s2.0-84953431766,5134
OuéllètT.,2-s2.0-84953431766,7976
PhanS.,2-s2.0-84953431766,7977
TchagangA.,2-s2.0-84953431766,7978
FauteuxF.,2-s2.0-84953431766,7979
TulpanD.,2-s2.0-84953431766,7980
WongH.Y.,2-s2.0-84953449967,7981
WangG.M.,2-s2.0-84953449967,6092
CroessmannS.,2-s2.0-84953449967,7982
ZabranskyD.J.,2-s2.0-84953449967,7983
ChuD.,2-s2.0-84953449967,7984
GarayJ.P.,2-s2.0-84953449967,7985
CidadoJ.,2-s2.0-84953449967,7986
CochranR.L.,2-s2.0-84953449967,7987
BeaverJ.A.,2-s2.0-84953449967,7988
AggarwalA.,2-s2.0-84953449967,7989
LiuM.-L.,2-s2.0-84953449967,7990
ArganiP.,2-s2.0-84953449967,7991
MeekerA.,2-s2.0-84953449967,7992
HurleyP.J.,2-s2.0-84953449967,7993
LauringJ.,2-s2.0-84953449967,7249
ParkB.H.,2-s2.0-84953449967,7994
Al-KhalilS.,2-s2.0-84953636275,7995
BootheD.,2-s2.0-84953636275,7996
DurdinT.,2-s2.0-84953636275,7997
SunkaraS.,2-s2.0-84953636275,7998
WatkinsP.,2-s2.0-84953636275,7999
YangS.,2-s2.0-84953636275,1145
HaynesA.,2-s2.0-84953636275,8000
deRieseW.,2-s2.0-84953636275,8001
LiuZ.,2-s2.0-84953707917,8002
ZhangF.,2-s2.0-84953707917,6635
MaQ.,2-s2.0-84953707917,8003
AnD.,2-s2.0-84953707917,8004
LiL.,2-s2.0-84953707917,514
ZhangX.,2-s2.0-84953707917,183
ZhuD.,2-s2.0-84953707917,8005
LiS.,2-s2.0-84953707917,404
SavvaA.D.,2-s2.0-84953746169,8006
EconomopoulosT.L.,2-s2.0-84953746169,8007
MatsopoulosG.K.,2-s2.0-84953746169,301
FeijooP.,2-s2.0-84953790371,8008
TerradasM.,2-s2.0-84953790371,8009
SolerD.,2-s2.0-84953790371,8010
DanielDomínguez,2-s2.0-84953790371,8011
TusellL.,2-s2.0-84953790371,8012
GenescàA.,2-s2.0-84953790371,8013
YoungJ.Y.,2-s2.0-84953835140,8014
SchaeferP.W.,2-s2.0-84953835140,4973
OttenV.T.C.,2-s2.0-84953839160,8015
CrnalicS.,2-s2.0-84953839160,8016
RöhrlS.M.,2-s2.0-84953839160,8017
NivbrantB.,2-s2.0-84953839160,8018
NilssonK.G.,2-s2.0-84953839160,8019
DiGioiaA.M.,2-s2.0-84953841996,8020
GreenhouseP.K.,2-s2.0-84953841996,8021
ChermakT.,2-s2.0-84953841996,8022
HaydenM.A.,2-s2.0-84953841996,8023
HaraldseidC.,2-s2.0-84953868520,8024
FribergF.,2-s2.0-84953868520,8025
AaseK.,2-s2.0-84953868520,8026
ZhangD.,2-s2.0-84953888965,8027
FengX.,2-s2.0-84953888965,4314
CuiK.,2-s2.0-84953888965,8028
LiuF.,2-s2.0-84953888965,125
HuangY.,2-s2.0-84953888965,6581
LimS.L.,2-s2.0-84954093264,8029
GaoQ.,2-s2.0-84954093264,8030
NyuntM.S.Z.,2-s2.0-84954093264,8031
GongL.,2-s2.0-84954093264,8032
LunariaJ.B.,2-s2.0-84954093264,8033
LimM.L.,2-s2.0-84954093264,8034
LingA.,2-s2.0-84954093264,8035
LamC.S.-P.,2-s2.0-84954093264,8036
RichardsA.M.,2-s2.0-84954093264,8037
LingL.H.,2-s2.0-84954093264,8038
NgT.P.,2-s2.0-84954093264,8039
WangJ.,2-s2.0-84954115047,68
ZhaoY.,2-s2.0-84954115047,7663
RayI.,2-s2.0-84954115047,8040
SongM.,2-s2.0-84954115047,3014
BirkelandI.K.,2-s2.0-84954117004,8041
NerstadC.,2-s2.0-84954117004,8042
AngelieriC.C.S.,2-s2.0-84954123887,8043
Adams-HoskingC.,2-s2.0-84954123887,8044
PaschoalettoK.M.,2-s2.0-84954123887,8045
DeBarrosFerrazM.,2-s2.0-84954123887,8046
DeSouzaM.P.,2-s2.0-84954123887,8047
McAlpineC.A.,2-s2.0-84954123887,8048
WuW.,2-s2.0-84954124933,2193
LiuB.,2-s2.0-84954124933,972
ZhangW.,2-s2.0-84954124933,5100
ChenC.,2-s2.0-84954124933,4421
ZeljkovicV.,2-s2.0-84954126551,8049
DruzgalskiC.,2-s2.0-84954126551,8050
Bojic-MinicS.,2-s2.0-84954126551,8051
TamezeC.,2-s2.0-84954126551,8052
MayorgaP.,2-s2.0-84954126551,8053
GhoshP.,2-s2.0-84954153477,8054
QiuY.,2-s2.0-84954153477,7184
WangL.-Y.,2-s2.0-84954153477,8055
KungH.-J.,2-s2.0-84954153477,8056
TamA.,2-s2.0-84954166015,8057
BarkerJ.,2-s2.0-84954166015,8058
RubinD.,2-s2.0-84954166015,7954
DePoyE.,2-s2.0-84954224346,8059
GilsonS.,2-s2.0-84954224346,8060
RafatiM.,2-s2.0-84954225217,8061
ArabfardM.,2-s2.0-84954225217,8062
Rafati-RahimzadehM.,2-s2.0-84954225217,8063
IliescuC.A.,2-s2.0-84954289139,8064
GrinesC.L.,2-s2.0-84954289139,8065
HerrmannJ.,2-s2.0-84954289139,8066
YangE.H.,2-s2.0-84954289139,8067
CilingirogluM.,2-s2.0-84954289139,8068
CharitakisK.,2-s2.0-84954289139,8069
HakeemA.,2-s2.0-84954289139,8070
ToutouzasK.P.,2-s2.0-84954289139,8071
LeesarM.A.,2-s2.0-84954289139,8072
MarmagkiolisK.,2-s2.0-84954289139,8073
OsborneH.,2-s2.0-84954304807,8074
AndersonL.,2-s2.0-84954304807,8075
BurtP.,2-s2.0-84954304807,8076
YoungM.,2-s2.0-84954304807,8077
GerrardD.,2-s2.0-84954304807,8078
KarellasA.,2-s2.0-84954304908,8079
VedanthamS.,2-s2.0-84954304908,8080
LemieuxB.T.,2-s2.0-84954392405,8081
ChenJ.J.,2-s2.0-84954392405,8082
JingJ.,2-s2.0-84954392405,8083
ChenZ.,2-s2.0-84954392405,599
WongB.J.F.,2-s2.0-84954392405,8084
DettmersJ.,2-s2.0-84954400255,8085
Vahle-HinzT.,2-s2.0-84954400255,8086
BambergE.,2-s2.0-84954400255,8087
FriedrichN.,2-s2.0-84954400255,8088
KellerM.,2-s2.0-84954400255,5611
BooneM.A.L.M.,2-s2.0-84954401883,8089
SuppaM.,2-s2.0-84954401883,8090
DhaenensF.,2-s2.0-84954401883,8091
MiyamotoM.,2-s2.0-84954401883,8092
MarneffeA.,2-s2.0-84954401883,8093
JemecG.B.E.,2-s2.0-84954401883,8094
DelMarmolV.,2-s2.0-84954401883,8095
NebosisR.,2-s2.0-84954401883,8096
ChenW.-T.,2-s2.0-84954417847,8097
ChenY.-C.,2-s2.0-84954417847,3736
LiouH.-H.,2-s2.0-84954417847,8098
ChaoC.-Y.,2-s2.0-84954417847,8099
GanY.,2-s2.0-84954423967,8100
ZhongJ.,2-s2.0-84954423967,8101
LeungV.,2-s2.0-84954432575,8102
TharmalingamS.,2-s2.0-84954432575,8103
CooperJ.,2-s2.0-84954432575,8104
CharleboisM.,2-s2.0-84954432575,8105
BhardwajA.,2-s2.0-84954475756,573
TiwariA.,2-s2.0-84954475756,8106
KrishnaR.,2-s2.0-84954475756,8107
VarmaV.,2-s2.0-84954475756,8108
UttamS.,2-s2.0-84954505982,8109
PhamH.V.,2-s2.0-84954505982,8110
LaFaceJ.,2-s2.0-84954505982,8111
LeibowitzB.,2-s2.0-84954505982,8112
YuJ.,2-s2.0-84954505982,3020
BrandR.E.,2-s2.0-84954505982,8113
HartmanD.J.,2-s2.0-84954505982,8114
LiuY.,2-s2.0-84954505982,830
WilliamsK.M.,2-s2.0-84954535370,8115
SchulteR.W.,2-s2.0-84954535370,8116
SchubertK.E.,2-s2.0-84954535370,8117
WroeA.J.,2-s2.0-84954535370,8118
JaffeM.B.,2-s2.0-84954551980,8119
QuanY.,2-s2.0-84954566557,8120
BuL.,2-s2.0-84954566557,8121
WuW.,2-s2.0-84954566557,2193
LevineS.R.,2-s2.0-84955091350,8122
KazimS.F.,2-s2.0-84955091350,8123
PiranP.,2-s2.0-84955091350,8124
BaroneF.C.,2-s2.0-84955091350,8125
DeneckeK.,2-s2.0-84955109360,7847
Lopez-BeltranA.,2-s2.0-84955121824,2482
MenendeziC.L.,2-s2.0-84955121824,8126
MontironiR.,2-s2.0-84955121824,2481
ChengL.,2-s2.0-84955121824,2483
LevayC.,2-s2.0-84955145173,8127
BilbaoJ.M.,2-s2.0-84955167773,8128
SchmidtR.E.,2-s2.0-84955167773,8129
FöhstS.,2-s2.0-84955180316,8130
WagnerW.,2-s2.0-84955180316,8131
AckermannM.,2-s2.0-84955180316,8132
RedenbachC.,2-s2.0-84955180316,8133
SchladitzK.,2-s2.0-84955180316,1830
WirjadiO.,2-s2.0-84955180316,8134
YsasiA.B.,2-s2.0-84955180316,8135
MentzerS.J.,2-s2.0-84955180316,8136
KonerdingM.A.,2-s2.0-84955180316,8137
SaadatS.,2-s2.0-84955180549,8138
MoghaddamM.E.,2-s2.0-84955180549,8139
MohammadiM.,2-s2.0-84955180549,8140
ZanetteG.,2-s2.0-84955188502,8141
LauriolaM.F.,2-s2.0-84955188502,8142
TamburinS.,2-s2.0-84955188502,8143
MckevittC.,2-s2.0-84955204744,8144
FudgeN.,2-s2.0-84955204744,8145
CrichtonS.,2-s2.0-84955204744,8146
BejotY.,2-s2.0-84955204744,8147
DaubailB.,2-s2.0-84955204744,8148
DiCarloA.,2-s2.0-84955204744,8149
FearonP.,2-s2.0-84955204744,8150
Kolominsky-RabasP.,2-s2.0-84955204744,8151
SheldenkarA.,2-s2.0-84955204744,8152
NewboundS.,2-s2.0-84955204744,8153
WolfeC.D.,2-s2.0-84955204744,8154
FeldsteinEwingS.W.,2-s2.0-84955205964,8155
RymanS.G.,2-s2.0-84955205964,8156
GillmanA.S.,2-s2.0-84955205964,8157
WeilandB.J.,2-s2.0-84955205964,8158
ThayerR.E.,2-s2.0-84955205964,8159
BryanA.D.,2-s2.0-84955205964,8160
VoronovE.,2-s2.0-84955215201,8161
ApteR.N.,2-s2.0-84955215201,8162
GleichT.,2-s2.0-84955236874,8163
ChiticariuE.,2-s2.0-84955236874,8164
HuberM.,2-s2.0-84955236874,8165
HohlD.,2-s2.0-84955236874,8166
HayashiY.,2-s2.0-84955238209,3297
MisawaK.,2-s2.0-84955238209,3336
HawkesD.J.,2-s2.0-84955238209,8167
MoriK.,2-s2.0-84955238209,2427
LiX.Z.,2-s2.0-84955239801,8168
ZhaoG.R.,2-s2.0-84955239801,8169
JiaS.M.,2-s2.0-84955239801,8170
WangM.,2-s2.0-84955275354,2501
GuoN.,2-s2.0-84955275354,8171
HuG.,2-s2.0-84955275354,8172
ElFakhriG.,2-s2.0-84955275354,8173
ZhangH.,2-s2.0-84955275354,401
LiQ.,2-s2.0-84955275354,3746
ZhangJ.L.,2-s2.0-84955284339,4699
JiangN.,2-s2.0-84955284339,8174
ZhangM.Y.,2-s2.0-84955284339,8175
FengQ.S.,2-s2.0-84955284339,8176
RuminskiJ.,2-s2.0-84955304922,7911
GaoW.,2-s2.0-84955313590,6978
WeiH.,2-s2.0-84955313590,8177
ChenD.,2-s2.0-84955313590,5140
ZhuM.,2-s2.0-84955313590,8178
WangX.,2-s2.0-84955313590,448
WangY.,2-s2.0-84955313590,965
ChenX.,2-s2.0-84955313590,2854
LinZ.,2-s2.0-84955313590,8179
FuY.,2-s2.0-84955313590,238
DerlatkaM.,2-s2.0-84955317637,8180
BogdanM.,2-s2.0-84955317637,8181
XiaoZ.-T.,2-s2.0-84955320643,8182
LvJ.-C.,2-s2.0-84955320643,8183
ZhangF.,2-s2.0-84955320643,6635
GengL.,2-s2.0-84955320643,8184
WuJ.,2-s2.0-84955320643,1752
ZhangX.-P.,2-s2.0-84955320643,8185
SuL.,2-s2.0-84955320643,8186
WangM.-D.,2-s2.0-84955320643,8187
ShangD.-D.,2-s2.0-84955320643,8188
DuW.-Q.,2-s2.0-84955320643,8189
ParkJ.Y.,2-s2.0-84955329862,8190
GonzálezA.,2-s2.0-84955385006,8191
UgarteG.,2-s2.0-84955385006,8192
PiñaR.,2-s2.0-84955385006,8193
PertusaM.,2-s2.0-84955385006,8194
MadridR.,2-s2.0-84955385006,8195
MohanV.,2-s2.0-84955401577,8196
MorassoP.,2-s2.0-84955401577,8197
SandiniG.,2-s2.0-84955401577,8198
GheorghescuA.,2-s2.0-84955422193,8199
ThompsonJ.,2-s2.0-84955422193,8200
NavaneethanU.,2-s2.0-84955477709,8201
LourdusamyV.,2-s2.0-84955477709,8202
VenkateshP.G.K.,2-s2.0-84955477709,8203
WillardB.,2-s2.0-84955477709,8204
SanakaM.R.,2-s2.0-84955477709,8205
ParsiM.A.,2-s2.0-84955477709,8206
Charnot-KatsikasA.,2-s2.0-84955484187,8207
BaewerD.,2-s2.0-84955484187,8208
CookL.,2-s2.0-84955484187,8209
DavidM.Z.,2-s2.0-84955484187,8210
YanL.,2-s2.0-84955491287,438
WuT.,2-s2.0-84955491287,1116
ZhongS.,2-s2.0-84955491287,8211
ZhangQ.,2-s2.0-84955491287,8212
AucouturierJ.-J.,2-s2.0-84955494222,8213
JohanssonP.,2-s2.0-84955494222,8214
HallL.,2-s2.0-84955494222,8215
SegniniR.,2-s2.0-84955494222,8216
MercadiéL.,2-s2.0-84955494222,8217
WatanabeK.,2-s2.0-84955494222,8218
ZhengJ.,2-s2.0-84955498888,8219
LiuY.,2-s2.0-84955498888,830
HaoZ.,2-s2.0-84955498888,8220
HipwellJ.H.,2-s2.0-84955502439,8221
VavourakisV.,2-s2.0-84955502439,8222
HanL.,2-s2.0-84955502439,7347
MertzanidouT.,2-s2.0-84955502439,8223
EibenB.,2-s2.0-84955502439,8224
HawkesD.J.,2-s2.0-84955502439,8167
MageeanC.J.,2-s2.0-84955514673,8225
GriffithsJ.R.,2-s2.0-84955514673,8226
SmithD.L.,2-s2.0-84955514673,8227
ClagueM.J.,2-s2.0-84955514673,8228
PriorI.A.,2-s2.0-84955514673,8229
MontrieuxH.,2-s2.0-84955557391,8230
VanderlindeR.,2-s2.0-84955557391,8231
SchellensT.,2-s2.0-84955557391,8232
DeMarezL.,2-s2.0-84955557391,8233
QuellecG.,2-s2.0-84955568495,8234
LamardM.,2-s2.0-84955568495,8235
ErginayA.,2-s2.0-84955568495,8236
ChabouisA.,2-s2.0-84955568495,8237
MassinP.,2-s2.0-84955568495,8238
CochenerB.,2-s2.0-84955568495,8239
CazuguelG.,2-s2.0-84955568495,8240
ZhouC.,2-s2.0-84955576883,8241
ChanH.-P.,2-s2.0-84955576883,8242
DongQ.,2-s2.0-84955576883,8243
CourielD.R.,2-s2.0-84955576883,8244
PawarodeA.,2-s2.0-84955576883,8245
HadjiiskiL.M.,2-s2.0-84955576883,8246
WeiJ.,2-s2.0-84955576883,8247
Wong-RiegerD.,2-s2.0-84955580279,8248
AustinC.,2-s2.0-84955587762,8249
KusumotoF.,2-s2.0-84955587762,8250
BhatejaV.,2-s2.0-84955601294,8251
MisraM.,2-s2.0-84955601294,8252
UroojS.,2-s2.0-84955601294,8253
RaffainiM.,2-s2.0-84955604269,8254
MagriA.S.,2-s2.0-84955604269,8255
AgostiniT.,2-s2.0-84955604269,8256
VogtH.,2-s2.0-84955606158,8257
HofmannB.,2-s2.0-84955606158,8258
GetzL.,2-s2.0-84955606158,8259
LaurinaviciusA.,2-s2.0-84955609431,7676
PlancoulaineB.,2-s2.0-84955609431,1233
RasmussonA.,2-s2.0-84955609431,8260
BesusparisJ.,2-s2.0-84955609431,7672
AugulisR.,2-s2.0-84955609431,8261
MeskauskasR.,2-s2.0-84955609431,7673
HerlinP.,2-s2.0-84955609431,4012
LaurinavicieneA.,2-s2.0-84955609431,7671
AbdelhadiMuftahA.A.,2-s2.0-84955609431,8262
MiligyI.,2-s2.0-84955609431,8263
AleskandaranyM.,2-s2.0-84955609431,8264
RakhaE.A.,2-s2.0-84955609431,8265
GreenA.R.,2-s2.0-84955609431,8266
EllisI.O.,2-s2.0-84955609431,8267
Jorge-PeñasA.,2-s2.0-84955621244,8268
Izquierdo-AlvarezA.,2-s2.0-84955621244,8269
Aguilar-CuencaR.,2-s2.0-84955621244,8270
Vicente-ManzanaresM.,2-s2.0-84955621244,8271
Garcia-AznarJ.M.,2-s2.0-84955621244,8272
VanOosterwyckH.,2-s2.0-84955621244,8273
De-Juan-PardoE.M.,2-s2.0-84955621244,8274
Ortiz-De-SolorzanoC.,2-s2.0-84955621244,8275
Muñoz-BarrutiaA.,2-s2.0-84955621244,8276
CoombsS.,2-s2.0-84955639227,8277
MontgomeryJ.,2-s2.0-84955639227,8278
GallaminiA.,2-s2.0-84955664787,8279
HutchingsM.,2-s2.0-84955664787,8280
BorraA.,2-s2.0-84955664787,8281
DelFeliceA.,2-s2.0-84955666921,8282
TessariM.,2-s2.0-84955666921,8283
FormaggioE.,2-s2.0-84955666921,8284
MenonT.,2-s2.0-84955666921,8285
PetrilliG.,2-s2.0-84955666921,8286
GambaG.,2-s2.0-84955666921,8287
ScaratiS.,2-s2.0-84955666921,8288
MasieroS.,2-s2.0-84955666921,8289
BortolamiO.,2-s2.0-84955666921,8290
FaggianG.,2-s2.0-84955666921,8291
WatsonA.R.,2-s2.0-84955668756,2243
MakrakisV.,2-s2.0-84955689011,8292
Kostoulas-MakrakisN.,2-s2.0-84955689011,8293
MassiG.,2-s2.0-84955700974,8294
LeBoitP.E.,2-s2.0-84955700974,8295
GreenesR.A.,2-s2.0-84955729917,8296
YangY.-G.,2-s2.0-84956498171,8297
XuP.,2-s2.0-84956498171,4669
YangR.,2-s2.0-84956498171,3678
ZhouY.-H.,2-s2.0-84956498171,8298
ShiW.-M.,2-s2.0-84956498171,8299
TuchinV.V.,2-s2.0-84956535989,280
JannH.W.,2-s2.0-84956582063,8300
HartJ.C.A.,2-s2.0-84956582063,8301
SteinL.E.,2-s2.0-84956582063,8302
RitcheyJ.,2-s2.0-84956582063,8303
BlaikM.,2-s2.0-84956582063,8304
PaytonM.,2-s2.0-84956582063,8305
FackelmanG.E.,2-s2.0-84956582063,8306
RezabekG.B.,2-s2.0-84956582063,8307
MannB.K.,2-s2.0-84956582063,8308
MoorleyC.,2-s2.0-84956594649,8309
ChinnT.,2-s2.0-84956594649,8310
TiwanaR.,2-s2.0-84956600877,8311
McDonaldS.,2-s2.0-84956600877,8312
VöllmB.,2-s2.0-84956600877,8313
DenzerU.,2-s2.0-84956612883,8314
BeilenhoffU.,2-s2.0-84956612883,8315
EickhoffA.,2-s2.0-84956612883,8316
FaissS.,2-s2.0-84956612883,8317
HüttlP.,2-s2.0-84956612883,8318
InDerSmittenS.,2-s2.0-84956612883,8319
JakobsR.,2-s2.0-84956612883,8320
JenssenC.,2-s2.0-84956612883,7092
KeuchelM.,2-s2.0-84956612883,6590
LangerF.,2-s2.0-84956612883,8321
LerchM.M.,2-s2.0-84956612883,8322
LynenJansenP.,2-s2.0-84956612883,8323
MayA.,2-s2.0-84956612883,8324
MenningenR.,2-s2.0-84956612883,8325
MoogG.,2-s2.0-84956612883,8326
RöschT.,2-s2.0-84956612883,8327
RosienU.,2-s2.0-84956612883,8328
VowinkelT.,2-s2.0-84956612883,8329
WehrmannT.,2-s2.0-84956612883,8330
WeickertU.,2-s2.0-84956612883,8331
DazertE.,2-s2.0-84956613798,8332
ColombiM.,2-s2.0-84956613798,8333
BoldanovaT.,2-s2.0-84956613798,8334
MoesS.,2-s2.0-84956613798,8335
AdametzD.,2-s2.0-84956613798,8336
QuagliataL.,2-s2.0-84956613798,8337
RothV.,2-s2.0-84956613798,8338
TerraccianoL.,2-s2.0-84956613798,8339
HeimM.H.,2-s2.0-84956613798,8340
JenoeP.,2-s2.0-84956613798,8341
HallM.N.,2-s2.0-84956613798,8342
SaffariV.,2-s2.0-84956651697,2614
GhazimoradiA.,2-s2.0-84956651697,8343
AlirezanejadM.,2-s2.0-84956651697,2613
MercyTheresaM.,2-s2.0-84956657799,8344
SubbiahBharathiV.,2-s2.0-84956657799,8345
LiebeJ.,2-s2.0-84956682102,8346
HüsersJ.,2-s2.0-84956682102,8347
HübnerU.,2-s2.0-84956682102,6848
HashimotoK.,2-s2.0-84956691878,8348
SuzukiA.M.,2-s2.0-84956691878,8349
DosSantosA.,2-s2.0-84956691878,8350
DesterkeC.,2-s2.0-84956691878,8351
CollinoA.,2-s2.0-84956691878,8352
GhislettiS.,2-s2.0-84956691878,8353
BraunE.,2-s2.0-84956691878,8354
BonettiA.,2-s2.0-84956691878,8355
FortA.,2-s2.0-84956691878,8356
QinX.-Y.,2-s2.0-84956691878,8357
RadælliE.,2-s2.0-84956691878,8358
KaczkowskiB.,2-s2.0-84956691878,8359
ForrestA.R.R.,2-s2.0-84956691878,8360
KojimaS.,2-s2.0-84956691878,8361
SamuelD.,2-s2.0-84956691878,8362
NatoliG.,2-s2.0-84956691878,8363
BuendiaM.A.,2-s2.0-84956691878,8364
FaivreJ.,2-s2.0-84956691878,8365
CarninciP.,2-s2.0-84956691878,8366
MohandasN.,2-s2.0-84956701297,8367
HuM.,2-s2.0-84956701297,8368
StroehleinA.J.,2-s2.0-84956701297,8369
YoungN.D.,2-s2.0-84956701297,8370
SternbergP.W.,2-s2.0-84956701297,8371
LokJ.B.,2-s2.0-84956701297,8372
GasserR.B.,2-s2.0-84956701297,8373
ChenC.L.,2-s2.0-84956702248,7521
MahjoubfarA.,2-s2.0-84956702248,7520
JalaliB.,2-s2.0-84956702248,1596
ChenK.,2-s2.0-84956706723,8374
LiE.,2-s2.0-84956706723,5872
XuZ.,2-s2.0-84956706723,4698
LiT.,2-s2.0-84956706723,7745
XuC.,2-s2.0-84956706723,6091
QinJ.G.,2-s2.0-84956706723,8375
ChenL.,2-s2.0-84956706723,408
ElGammalS.,2-s2.0-84956756068,8376
ElGammalC.,2-s2.0-84956756068,8377
AltmeyerP.,2-s2.0-84956756068,8378
VogtM.,2-s2.0-84956756068,8379
HoustonS.K.,2-s2.0-84956811198,8380
III,2-s2.0-84956811198,3859
BoldtH.C.,2-s2.0-84956811198,8381
Murray.T.G.TimothyG.,2-s2.0-84956811198,8382
AbdallahS.,2-s2.0-84956821521,8383
GoldN.,2-s2.0-84956821521,8384
MarsdenA.,2-s2.0-84956821521,8385
BrahimA.,2-s2.0-84956834620,8386
RamírezJ.,2-s2.0-84956834620,8387
GórrizJ.M.,2-s2.0-84956834620,8388
KhedherL.,2-s2.0-84956834620,8389
Salas-GonzalezD.,2-s2.0-84956834620,8390
OkitaY.,2-s2.0-84956844251,8391
ArakiT.,2-s2.0-84956844251,3572
TanakaK.,2-s2.0-84956844251,8392
ToiyamaY.,2-s2.0-84956844251,2797
UchidaK.,2-s2.0-84956844251,8393
KusunokiM.,2-s2.0-84956844251,8394
DingH.,2-s2.0-84956847994,8395
PatrickW.G.,2-s2.0-84956922300,8396
NielsenA.A.K.,2-s2.0-84956922300,8397
KeatingS.J.,2-s2.0-84956922300,8398
LevyT.J.,2-s2.0-84956922300,8399
WangC.-W.,2-s2.0-84956922300,8400
RiveraJ.J.,2-s2.0-84956922300,8401
Mondragón-PalominoO.,2-s2.0-84956922300,8402
CarrP.A.,2-s2.0-84956922300,8403
VoigtC.A.,2-s2.0-84956922300,8404
OxmanN.,2-s2.0-84956922300,8405
KongD.S.,2-s2.0-84956922300,8406
DeyN.,2-s2.0-84956934566,2748
AshourA.S.,2-s2.0-84956934566,8407
BeagumS.,2-s2.0-84956934566,8408
PistolaD.S.,2-s2.0-84956934566,8409
GospodinovM.,2-s2.0-84956934566,8410
GospodinovaE.P.,2-s2.0-84956934566,8411
TavaresJ.M.R.,2-s2.0-84956934566,8412
SchrauwenJ.T.C.,2-s2.0-84956942528,8413
KaranasosA.,2-s2.0-84956942528,8414
VanDitzhuijzenN.S.,2-s2.0-84956942528,8415
AbenJ.-P.,2-s2.0-84956942528,8416
VanDerSteenA.F.E.,2-s2.0-84956942528,8417
WentzelJ.J.,2-s2.0-84956942528,821
GijsenF.J.H.,2-s2.0-84956942528,8418
BouslimiD.,2-s2.0-84956991018,8419
CoatrieuxG.,2-s2.0-84956991018,8420
MucicD.,2-s2.0-84956995307,8421
HiltyD.M.,2-s2.0-84956995307,8422
ParishM.B.,2-s2.0-84956995307,8423
YellowleesP.M.,2-s2.0-84956995307,8424
BarkerJ.,2-s2.0-84956999616,8058
HoogiA.,2-s2.0-84956999616,8425
DepeursingeA.,2-s2.0-84956999616,3984
RubinD.L.,2-s2.0-84956999616,737
Bokor-BraticM.,2-s2.0-84956999907,8426
CankovicM.,2-s2.0-84956999907,8427
Al-WafaiA.,2-s2.0-84957004963,8428
ElijovichL.,2-s2.0-84957004963,8429
MaraloiuV.-A.,2-s2.0-84957048569,8430
AppaixF.,2-s2.0-84957048569,8431
BroisatA.,2-s2.0-84957048569,8432
LeGuellecD.,2-s2.0-84957048569,8433
TeodorescuV.S.,2-s2.0-84957048569,8434
GhezziC.,2-s2.0-84957048569,8435
vanderSandenB.,2-s2.0-84957048569,8436
BlanchinM.-G.,2-s2.0-84957048569,8437
IannacconeA.,2-s2.0-84957079767,8438
GiorgianniF.,2-s2.0-84957079767,8439
NewD.D.,2-s2.0-84957079767,8440
HollingsworthT.J.,2-s2.0-84957079767,8441
UmfressA.,2-s2.0-84957079767,8442
AlhatemA.H.,2-s2.0-84957079767,8443
NeeliI.,2-s2.0-84957079767,8444
LenchikN.I.,2-s2.0-84957079767,8445
JenningsB.J.,2-s2.0-84957079767,8446
CalzadaJ.I.,2-s2.0-84957079767,8447
SatterfieldS.,2-s2.0-84957079767,8448
MathewsD.,2-s2.0-84957079767,8449
DiazR.I.,2-s2.0-84957079767,8450
HarrisT.,2-s2.0-84957079767,8451
JohnsonK.C.,2-s2.0-84957079767,8452
CharlesS.,2-s2.0-84957079767,8453
KritchevskyS.B.,2-s2.0-84957079767,8454
GerlingI.C.,2-s2.0-84957079767,8455
Beranova-GiorgianniS.,2-s2.0-84957079767,8456
RadicM.Z.,2-s2.0-84957079767,8457
Ben-AvieM.,2-s2.0-84957100336,8458
RandallR.,2-s2.0-84957100336,8459
DunneD.W.,2-s2.0-84957100336,8460
KellyC.,2-s2.0-84957100336,8461
LoJ.,2-s2.0-84957109943,8462
FangP.-C.,2-s2.0-84957109943,8463
ChienC.-C.,2-s2.0-84957109943,8464
HsiaoC.-C.,2-s2.0-84957109943,8465
TsengS.-L.,2-s2.0-84957109943,8466
LaiY.-H.,2-s2.0-84957109943,8467
KuoM.-T.,2-s2.0-84957109943,8468
PaulitschkeV.,2-s2.0-84957428561,8469
EichhoffO.,2-s2.0-84957428561,8470
ChengP.F.,2-s2.0-84957428561,8471
LevesqueM.P.,2-s2.0-84957428561,8472
HöllerC.,2-s2.0-84957428561,8473
PassamontiF.,2-s2.0-84957432341,8474
MoraB.,2-s2.0-84957432341,8475
MaffioliM.,2-s2.0-84957432341,8476
FangX.K.,2-s2.0-84957584397,8477
NiQ.Q.,2-s2.0-84957584397,8478
SchoepfU.J.,2-s2.0-84957584397,8479
ZhouC.S.,2-s2.0-84957584397,8480
ChenG.Z.,2-s2.0-84957584397,8481
LuoS.,2-s2.0-84957584397,8482
FullerS.R.,2-s2.0-84957584397,8483
DeCeccoC.N.,2-s2.0-84957584397,8484
ZhangL.J.,2-s2.0-84957584397,8485
LuG.M.,2-s2.0-84957584397,8486
LiR.,2-s2.0-84957589781,3703
KangH.,2-s2.0-84957589781,3992
ChenZ.,2-s2.0-84957589781,599
FanG.,2-s2.0-84957589781,8487
ZouC.,2-s2.0-84957589781,8488
